observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
negation_003:source-sans-3:10px:56500e2ac484,negation_003,1,negation,noncoding,ignore;ranking;non_coding,source-sans-3,Source Sans 3,10,1,1,95,56,3,2,6,7.199999999999999,56500e2ac4844f44a921258b7be72a70fd61a18765fe0c2ef42f50dcb10df052,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-3b2e-7921-92b0-a0dd3bc0a046,6152,0,,False,0.0,16.50,"""A""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12932, ""output_tokens"": 153, ""reasoning_output_tokens"": 144}",5e8da1b5d5b9ce7731d178971370485e421d6782391d8f0f38f44e2e1d02e857,c62f5320f02f81a821de7cbf80e9122a8d3700721781d7e5d3d02e8f912d1a6e,2026-09-05T02:18:36.331167+00:00
conditional_001:source-sans-3:10px:237c821b65f3,conditional_001,1,conditional,noncoding,strict_threshold;non_coding,source-sans-3,Source Sans 3,10,1,1,96,56,3,2,6,7.199999999999999,237c821b65f3cebb7b632a663239405fa11ca367b0558d1bef566b1d00df371e,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-3e20-7b10-948a-ed2586cc9680,4392,0,,False,0.0,HIGH,"""LOW""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12903, ""output_tokens"": 48, ""reasoning_output_tokens"": 41}",82405719c0c9580d45965cf7ec5c5e71cebf569372b5160d07185723c70c56f4,736064cbf4aa1733936ff5298ddf848a2846b01929f04f93ce33a03080c68962,2026-09-05T02:18:35.293589+00:00
conditional_002:source-sans-3:10px:64cac3673ef9,conditional_002,1,conditional,noncoding,presence;non_coding,source-sans-3,Source Sans 3,10,1,1,124,45,4,2,8,9.6,64cac3673ef9f5cdcfb324001bf27fa6bd1be0a8e2dc1644998a42083bb1c45c,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-4364-7d00-b539-19424297c43d,8953,0,,True,1.0,2026-08-31,"""2026-08-31""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12925, ""output_tokens"": 60, ""reasoning_output_tokens"": 48}",96c82200650a902b6e8d48cf0e2f0c86fc7132b4677534eed72dba19de311567,89d227f31e78ecee708a6c7d3b88a8a7526e4d84bbcee5b0e222b2378738dafc,2026-09-05T02:18:41.235469+00:00
conditional_003:source-sans-3:10px:7ed1db1a0e8e,conditional_003,1,conditional,noncoding,and_condition;non_coding,source-sans-3,Source Sans 3,10,1,1,120,56,4,2,8,9.6,7ed1db1a0e8e35d8faf33813edff0f35ef3fb76e0ca616f5550df47a9c8f4435,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-496e-76c3-93d0-eef5c80eead0,4918,0,,True,1.0,REVIEW,"""REVIEW""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12911, ""output_tokens"": 54, ""reasoning_output_tokens"": 46}",edf684b0f3dde6860eeec6a7447f0aefeec8a0f0b796b1da1150c138a1d1cbd7,b5704abd67aebb83005a70a42a42c0ac8fba2dfa424c340c42f4da42b16a8071,2026-09-05T02:18:38.845191+00:00
multistep_001:source-sans-3:10px:bf0653c0c803,multistep_001,1,multi_step,noncoding,ordered_steps;non_coding,source-sans-3,Source Sans 3,10,1,1,126,56,4,2,8,9.6,bf0653c0c80367368990159576682c8d54534995b69565656738275f3f3c46e7,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-4ef6-7370-8d6b-152cca2c23b5,4625,0,,True,1.0,10,"""10""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 69, ""reasoning_output_tokens"": 62}",0d509cf9313a2239f967c0104055f1174a8f3698af50dbfcf215a37ab71a66e8,aea0785ad682051a85d95e9b229a2567f9435751b0cf7c6e9171c84f7f808d20,2026-09-05T02:18:39.919793+00:00
multistep_002:source-sans-3:10px:f79e43e4debc,multistep_002,1,multi_step,noncoding,filter_then_select;non_coding,source-sans-3,Source Sans 3,10,1,1,212,23,7,1,7,8.4,f79e43e4debce403bc9579e6ea128d9b7f5da1ac8e6413eadfe905f4fb5bc206,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-534b-7972-932c-5916a4fa3839,5751,0,,True,1.0,13,"""13""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12916, ""output_tokens"": 57, ""reasoning_output_tokens"": 50}",7e43fe81becf5ac960da2b0f40e9e4bd88b353503dca504a78d898c926ba42e2,87b249dadb5b10bd879d16ed8c5b86ba73533ae73f60032781cb6595d74afb31,2026-09-05T02:18:42.083637+00:00
structured_001:source-sans-3:10px:16ee7c32de27,structured_001,1,structured_output,noncoding,json;no_explanation;non_coding,source-sans-3,Source Sans 3,10,1,1,124,45,4,2,8,9.6,16ee7c32de27a377cb53085a38f99668373c90a2e0c3fdd326891cf5f83351d3,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-5cd2-7702-bdcb-181d8e22c4d5,4516,0,,True,1.0,"{""city"":""Ottawa"",""country"":""Canada""}","{""city"": ""Ottawa"", ""country"": ""Canada""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 56, ""reasoning_output_tokens"": 40}",3f89323fe5caf1f84f5658d9c9ed2aafe19fdd73a03c516563f6c273a03424a3,622109dc4322032aebf9eeb743817dae6e0df9d0a35c664713543709d5fd1eae,2026-09-05T02:18:43.362024+00:00
structured_002:source-sans-3:10px:80a3adbcdf56,structured_002,1,structured_output,noncoding,json;type_constraint;non_coding,source-sans-3,Source Sans 3,10,1,1,93,56,3,2,6,7.199999999999999,80a3adbcdf56d0e91f6091fad25dbfabdbfbfa097e9303d33f1d15e2f929b634,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-6101-7882-a87e-26e7502d4f07,4791,0,,True,1.0,"{""name"":""Delta"",""active"":true}","{""active"": true, ""name"": ""Delta""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 69, ""reasoning_output_tokens"": 54}",d632b9feac55818cae577d52dfc40eb64c40a33e8c2c9834d284ad9efa92b9b1,9441c9d71187d3b8266bac211aa6ad41bd37b3afb11ba398bfcd4aa95632a468,2026-09-05T02:18:44.712232+00:00
uncertainty_001:source-sans-3:10px:a499392569e2,uncertainty_001,1,uncertainty,noncoding,null;do_not_infer;non_coding,source-sans-3,Source Sans 3,10,1,1,128,56,4,2,8,9.6,a499392569e28b38e5e08caec6817c9ec4686675f336ea599c307706720937fe,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-6625-7bb2-b6ec-0ffc508fc3ee,4877,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 66, ""reasoning_output_tokens"": 59}",2f8ae13df2cdca8237ea1a08cdf38f20dd7a5a77d3eb4a61d0b765390cad3794,f59a2dfb7828e60872d951e51c4010d4a7c16c433479acb987791fc765ba7da3,2026-09-05T02:18:46.112927+00:00
uncertainty_002:source-sans-3:10px:d6ff1cb64a43,uncertainty_002,1,uncertainty,noncoding,null;no_calculation;non_coding,source-sans-3,Source Sans 3,10,1,1,127,56,4,2,8,9.6,d6ff1cb64a43dc0aea0cb006712a420b4037092270ec4db9f3cc74f9921f21da,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-6966-75a1-b117-5f2b457ea0fe,4748,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 60, ""reasoning_output_tokens"": 53}",34dd0d11975122927183588f0be1799c9b2535a175cf9fded778de97d7b723c2,5eadb83b51e81348d2c9b6d45886c0e5beab41a197b82d9a9ac4e2c7bdeff7f5,2026-09-05T02:18:46.833614+00:00
numeric_date_001:source-sans-3:10px:4c769205354c,numeric_date_001,1,numeric_date,noncoding,date;non_coding,source-sans-3,Source Sans 3,10,1,1,107,23,4,1,4,4.8,4c769205354c51592822bafd2d50bff4428f55d0f628890c5c083e2117dce65f,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-6e97-7353-9ef5-05de666e6c91,6753,0,,False,0.0,"2026-01-14  
2025-12-31","""2026-01-14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 174, ""reasoning_output_tokens"": 155}",7f8add86c16fb6c2d7b5cfc212e957c22233fcbf4eed05c70e006717d71592fc,b277add660b77da981dd926cf53b60cec8e10b192814ecc5cadb843055cc24e5,2026-09-05T02:18:50.116133+00:00
numeric_date_002:source-sans-3:10px:ea327973443b,numeric_date_002,1,numeric_date,noncoding,strict_threshold;decimal;non_coding,source-sans-3,Source Sans 3,10,1,1,83,56,3,2,6,7.199999999999999,ea327973443b1457435b2738fef033f8d24ea20661de1d23574268c1cb0c36bd,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-73a7-7b71-b4ca-ff95e1870a47,4397,0,,True,1.0,20.5,"""20.5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 62, ""reasoning_output_tokens"": 53}",936415283d841811b8f22f4f533febcd51f64076f8c82d0d6aacae046b205e6a,d2243ac9dd3c72f0767abcd6ac6d44ac9b55dc31404f823cd5e0b55445c09dd7,2026-09-05T02:18:49.109893+00:00
formatting_001:source-sans-3:10px:4c5fac4963f9,formatting_001,1,formatting,noncoding,bounded_output;non_coding,source-sans-3,Source Sans 3,10,1,1,96,56,3,2,6,7.199999999999999,4c5fac4963f9e362c846a990c9beb40078a99d05df3aaa136c8382facd7a342b,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-796b-7592-b1ff-290d952c2aaf,5493,0,,True,1.0,"otter,fox,lynx","[""otter"", ""fox"", ""lynx""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12916, ""output_tokens"": 57, ""reasoning_output_tokens"": 44}",eccbf18b111f82b6ec1e55b2ae9883252797ebfbc09bfc48f2bfca79039c33aa,b8e8cc5d7a4b5138ab91064502371fe92ee480f6505e345800157f702d37f1b8,2026-09-05T02:18:51.608252+00:00
reference_001:source-sans-3:10px:2b1f54c92c2b,reference_001,1,reference_resolution,noncoding,reference;non_coding,source-sans-3,Source Sans 3,10,1,1,95,56,3,2,6,7.199999999999999,2b1f54c92c2b37ed2b6bf3de81232fa9c58aa0fe94bc278cd46079c49a44617c,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-7bfd-7ec1-837d-fe01578b0dce,4502,0,,True,1.0,5.50,"""5.50""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12926, ""output_tokens"": 65, ""reasoning_output_tokens"": 56}",ae4ac98c5b20b804e03ce6e324f7af68d0849555e9c4b1074d0011beb71ca01e,533a0f8192cf59a70bcbc9cc1ba905b4f00aacf7eb8be13ac4807786b4257257,2026-09-05T02:18:51.336628+00:00
reference_002:source-sans-3:10px:9a3a590ca347,reference_002,1,reference_resolution,noncoding,relative_position;non_coding,source-sans-3,Source Sans 3,10,1,1,95,56,3,2,6,7.199999999999999,9a3a590ca347a005bc36148c21675762579bebecd7e7b189d4fbf9585fc3e01b,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-84df-7432-800a-6a4aa7af9266,4226,0,,True,1.0,Bea,"""Bea""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 53, ""reasoning_output_tokens"": 45}",5ed7a2a13759eb9129547d92cb028dd3cd2150ef6c2a1dfa93d735ce6ae50f9b,8305e113276491cf35300814f1e031cf63868563c738b350ff0861140de4df3f,2026-09-05T02:18:53.337005+00:00
ocr_control_001:source-sans-3:10px:4d9d48a60e15,ocr_control_001,1,ocr_control,noncoding,confusable_characters;control;non_coding,source-sans-3,Source Sans 3,10,1,1,86,56,3,2,6,7.199999999999999,4d9d48a60e153061d52536a8f4951ee1b705d3d5cf23cb4abb590846febf8e7c,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-8903-7381-b9b1-b7e9e51bd1c0,5388,0,,True,1.0,0O1lI5S8B-7aF2,"""0O1lI5S8B-7aF2""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 77, ""reasoning_output_tokens"": 57}",b63cdb53f20bed5d81f85c4c2dbd201a0bf9a812213f65d963e886034e49f168,e7b81febcee25fa4ba0c0fc264f3812d410d57df9b95ca96bb7f64aa28e4b69e,2026-09-05T02:18:55.505250+00:00
coding_001:source-sans-3:10px:76cd50cb4314,coding_001,1,coding,coding,python;code_completion,source-sans-3,Source Sans 3,10,1,1,149,56,5,2,10,12.0,76cd50cb4314084b4d3c9854c6b1c0f09a62fea7757babe24641a56e07025759,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-8e0e-75e1-b86f-0a565a3053df,4459,0,,True,1.0,x * x,"""x * x""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12914, ""output_tokens"": 58, ""reasoning_output_tokens"": 49}",8ba513335e1fc6910a417526de3a728fb29afdf42d83d23e96bcbd1fbc874675,8ab916d91724cababdd49695e1fed1ed51b6f48db052d2063f450b346cf43a54,2026-09-05T02:18:55.797087+00:00
coding_002:source-sans-3:10px:3e96fe8c5c98,coding_002,1,coding,coding,javascript;code_completion,source-sans-3,Source Sans 3,10,1,1,127,56,4,2,8,9.6,3e96fe8c5c987c11aad2f65688b83f61f9a14a8764106fc3266c6fa458b6fa62,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-9055-7d61-9e54-d2b7f731e4de,5295,0,,True,1.0,items.length,"""items.length""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12923, ""output_tokens"": 58, ""reasoning_output_tokens"": 50}",387c5d71debf815171e6621b0b959925a6298267d60b76b66e95193e6c0bf56f,003fc1ebfb6d6ad72f31f096ff42750e9dc75f11aa55ae4e8c38a94eca46c10c,2026-09-05T02:18:56.905616+00:00
coding_003:source-sans-3:10px:62b8a9848c82,coding_003,1,coding,coding,python;code_interpretation,source-sans-3,Source Sans 3,10,1,1,126,56,4,2,8,9.6,62b8a9848c82158df9db1dea14f7cec107ed25b6c8cc03e1cffff588c5ee2aa3,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-959d-7ba1-8eba-0b01ef8d30cb,4686,0,,True,1.0,8,"""8""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12925, ""output_tokens"": 46, ""reasoning_output_tokens"": 39}",821887d5d1ad27a9393040cf26933aec877dae507ff5e0b11d4607d35a84eaf0,94c24378b19f9a90681c3dfdfca5983c65b517ffa255a6d674f6dc436d81f947,2026-09-05T02:18:58.025357+00:00
coding_004:source-sans-3:10px:dffb9cedca6b,coding_004,1,coding,coding,javascript;code_interpretation,source-sans-3,Source Sans 3,10,1,1,122,45,4,2,8,9.6,dffb9cedca6b190855df211f1769a7e76ea7d85c729b8c13cc0375fe64077c7f,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-9e24-7862-bfa7-2cd2e8443ad5,5865,0,,True,1.0,12,"""12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12944, ""output_tokens"": 55, ""reasoning_output_tokens"": 48}",2d6396c1fbf53112437809515b32197ee20df2a34252813864196279b2ea7676,2b16901b9604e982616572bec73d01b6555b3ddcd4782c7b4d4a4ae2d5bdbe76,2026-09-05T02:19:01.370892+00:00
coding_005:source-sans-3:10px:8f7440a2e62a,coding_005,1,coding,coding,sql;code_completion,source-sans-3,Source Sans 3,10,1,1,95,111,3,4,12,14.399999999999999,8f7440a2e62a510c25ebf541645c5f959625b162e03fb5aa269076354cf35248,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-9f90-7fd1-b097-708d03b5ed2e,5728,0,,True,1.0,active = 1 AND age >= 18,"""active = 1 AND age >= 18""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12930, ""output_tokens"": 73, ""reasoning_output_tokens"": 58}",94d12f336374db069041b2d3c684eadf79d56a388baf578317d79a62d305e18e,55327d830f4dd2c379c3e6892ef2370014e2244a1c57481389e505709338879b,2026-09-05T02:19:01.526347+00:00
coding_006:source-sans-3:10px:ad180e779c0b,coding_006,1,coding,coding,shell;command_generation,source-sans-3,Source Sans 3,10,1,1,90,89,3,3,9,10.799999999999999,ad180e779c0bac1737110ce6be55cb01bf7e46a7dfb7d3cfe5526ff499325c79,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-a395-70d3-8b06-641d8936fd60,4649,0,,True,1.0,pwd,"""pwd""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12912, ""output_tokens"": 52, ""reasoning_output_tokens"": 45}",36ccd383581954ea6465423c3620b069e51877980103e50d3d72ded0b12c3c79,b84b53edf091722af237a7453fe4dc5d9b0cdf46df7dde98500e403315f50273,2026-09-05T02:19:01.556115+00:00
coding_007:source-sans-3:10px:d7669e494b5d,coding_007,1,coding,coding,python;boolean_logic;code_completion,source-sans-3,Source Sans 3,10,1,1,128,45,4,2,8,9.6,d7669e494b5d5a6f8092f8f2e35bb55c5f79b866f9296db2df75741346c9f97f,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-a7ff-79c1-b2b6-b66f811a9a1d,6330,0,,False,0.0,x == 1 and x % 2 == 0,"""x > 0 and x % 2 == 0""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12912, ""output_tokens"": 169, ""reasoning_output_tokens"": 151}",3c6cd8d1e8f26744de97b9b4fc366e529160af89d4f91955b5d363c44ca60c27,9a294ed940d254ccd4ef9625732d870f7510637210ee27e48eaf9c61388b7712,2026-09-05T02:19:04.356389+00:00
coding_008:source-sans-3:10px:f14806c31d29,coding_008,1,coding,coding,python;code_interpretation;comprehension,source-sans-3,Source Sans 3,10,1,1,151,23,5,1,5,6.0,f14806c31d2979af5fad3c7e96ed87c07eee0736a905def25645885bd761c485,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-b5b8-70b3-be89-b3d7194964f3,5150,0,,True,1.0,3,"""3""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 53, ""reasoning_output_tokens"": 46}",01d79e41bd6a2775fb32a4c0e4c1b73343d7ff90c9e6bb44154da7f4345cd7eb,358c2e3b46bfca5af2bca92afa8cf11c1b2d97f4f17cab295f4687651d5efa32,2026-09-05T02:19:06.522099+00:00
coding_009:source-sans-3:10px:f6b67bceedab,coding_009,1,coding,coding,javascript;array_methods;code_completion,source-sans-3,Source Sans 3,10,1,1,128,56,4,2,8,9.6,f6b67bceedab138d92713868df79b82931d281539362bc683f9a28678eaed10e,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-b717-7d01-81d2-0a085ec76031,5997,0,,False,0.0,names.map(name => name.toUpperCase()),"""names.map(x => x.toUpperCase())""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12921, ""output_tokens"": 87, ""reasoning_output_tokens"": 72}",427441549ec67521c24299e4d881c29cc06420bb6070c4bf00de0f62ae9eb293,f8ec15dcd126bbfed349f790a8b46ba6d93746d9835096b93fb618d809f55fc4,2026-09-05T02:19:07.524931+00:00
coding_010:source-sans-3:10px:7b19568da0fb,coding_010,1,coding,coding,javascript;code_interpretation;string,source-sans-3,Source Sans 3,10,1,1,147,23,5,1,5,6.0,7b19568da0fb4b03abd7ee0c859bd4e0c374fe8011cb6436c82126db1c2ee260,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-b724-7871-be51-1855d825d3ea,5217,0,,True,1.0,b-c,"""b-c""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 44, ""reasoning_output_tokens"": 36}",f2ac983f9582410126f582b4606eb2a095f39ef42b130c7873364ceac06d0a95,3404d235442a62faf208278d03ef48df77d28d1e71ab371f4109043aeb376de0,2026-09-05T02:19:06.776867+00:00
coding_011:source-sans-3:10px:dd9a472a7da6,coding_011,1,coding,coding,sql;aggregate;code_completion,source-sans-3,Source Sans 3,10,1,1,91,56,3,2,6,7.199999999999999,dd9a472a7da61db10a5bc360b3c1acd6dad19393b91c1ab20d6fb22a7d2cf0cd,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-c057-7370-b9b3-4c18d3fc76b9,7715,0,,True,1.0,COUNT(*),"""COUNT(*)""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12907, ""output_tokens"": 198, ""reasoning_output_tokens"": 190}",ee44d6ec7c295dd8a5ff81c85894f90452ae1cda3e6fba795b4fecdb2999a30f,dc7bdbb94deef5c68042280ec996b155bca7b5c87fc6244caed0e8245f8967ee,2026-09-05T02:19:12.072595+00:00
coding_012:source-sans-3:10px:c3e920f68b64,coding_012,1,coding,coding,shell;command_generation,source-sans-3,Source Sans 3,10,1,1,94,56,3,2,6,7.199999999999999,c3e920f68b64069f01b3dc9710decbf81a2bae330d0624e61255ac37478b8924,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-c943-7aa2-9a8f-d982e911c745,5582,0,,True,1.0,ls -a,"""ls -a""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12910, ""output_tokens"": 88, ""reasoning_output_tokens"": 79}",cb43ab36e219374e1822326f308b2963e44d6b0fcbcddd8aabb5e27f57f253ff,3fac10aa450a496873cc7e69cad9aa08dc7f6f2233e90cfc5d2cacdde32f1558,2026-09-05T02:19:12.104945+00:00
coding_013:source-sans-3:10px:d53797703f67,coding_013,1,coding,coding,regex;pattern_generation,source-sans-3,Source Sans 3,10,1,1,92,78,3,3,9,10.799999999999999,d53797703f6741df4fe415637f1d523446959929f3d4855c3df7eff3d00b7639,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-ca9e-7af3-be22-1ca4c9d2ae46,5683,0,,True,1.0,^\d+$,"""^\\d+$""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12929, ""output_tokens"": 88, ""reasoning_output_tokens"": 79}",ca4c3d0f9c02a8cab80cd9636c652f7ed24271ea7f750cc1c65df4c6345e642c,f8c0938475be19b9dbef6728803e08d1900bf43d34c170ba9857779524c62bc9,2026-09-05T02:19:12.461161+00:00
coding_014:source-sans-3:10px:26d5d1eb56af,coding_014,1,coding,coding,css;code_completion,source-sans-3,Source Sans 3,10,1,1,126,56,4,2,8,9.6,26d5d1eb56af5f5416a3633fb6e0389ffd572673f0f4d0161766505e06c8f799,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-cdb0-7b22-b5a3-2fb7f4148fbd,5498,0,,True,1.0,display: none;,"""display: none;""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12910, ""output_tokens"": 63, ""reasoning_output_tokens"": 53}",f1ef8b5162bfb45130ecbe681b68e1071492b63ebfc9ed9d28f74c3b507c4322,9b7f6aa994b97a2909d0fd457050b87c23de1c34ef6e8d943dc6211753c533d3,2026-09-05T02:19:13.024195+00:00
coding_015:source-sans-3:10px:8a92ba03200d,coding_015,1,coding,coding,html;markup_completion,source-sans-3,Source Sans 3,10,1,1,113,56,4,2,8,9.6,8a92ba03200daecfa04103c5e1ac6a42fab5f3ddd530bc081ad1aa2377556fb2,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-dfa9-7e70-8d77-ce979c6258f6,5343,0,,True,1.0,<br>,"""<br>""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12911, ""output_tokens"": 74, ""reasoning_output_tokens"": 66}",abf107ce1b353856ca50ad9407834d133d96b1e31bcc1b70136d6fee0eee31e1,bfb5ae9aaaa74b3a6aa9945e5208f2317a01ef49bd2f4d94a1ad62dad9e6ff16,2026-09-05T02:19:17.416839+00:00
coding_016:source-sans-3:10px:3da5f1a1e608,coding_016,1,coding,coding,python;bug_fix;off_by_one,source-sans-3,Source Sans 3,10,1,1,120,56,4,2,8,9.6,3da5f1a1e608eb00d9b99996e5589bf82f7a621cd9d2b19d090611749170bca8,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-dff4-7df0-88be-e272c8fdcba1,5983,0,,True,1.0,range(4),"""range(4)""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 83, ""reasoning_output_tokens"": 73}",782fdddc985928bc3acd325099ebf3c97b8695aa5f0bfe51a80b003d992a2b12,56ff2625ade55ce88cf0a91f283d3d76ef31ea411cc3ace03d04817b3dd56a44,2026-09-05T02:19:18.089222+00:00
